日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2021/4/24,台北二,芒果 金煌,124.1,65.1,34.5,70.8,445
2021/4/25,台北二,芒果 金煌,104.9,63.1,49.1,68.6,656
2021/4/27,台北二,芒果 金煌,82.4,63.2,42.9,63,318
2021/4/28,台北二,芒果 金煌,74.4,50,35,51.9,252
2021/4/30,台北二,芒果 金煌,113.1,66.8,46.3,71.9,609
2021/5/1,台北二,芒果 金煌,110,92.3,58.6,89.1,532
2021/5/2,台北二,芒果 金煌,98.8,76.8,47,75.2,359
2021/5/4,台北二,芒果 金煌,93.9,57,35.7,60.1,505
2021/5/5,台北二,芒果 金煌,99.9,57,42.3,62.6,277
2021/5/6,台北二,芒果 金煌,91.2,52.2,43.8,58.3,362
2021/5/7,台北二,芒果 金煌,122.5,67.4,30,70.9,481
2021/5/8,台北二,芒果 金煌,97.4,61.7,47.7,66,"1,168"
2021/5/9,台北二,芒果 金煌,101.1,70.4,48.1,72.1,941
2021/5/11,台北二,芒果 金煌,104.4,67,46.3,70.4,"1,560"
2021/5/12,台北二,芒果 金煌,107.6,66.3,51.8,71.7,"1,007"
2021/5/13,台北二,芒果 金煌,93.7,52.5,44.8,59.2,734
2021/5/14,台北二,芒果 金煌,96.9,55.8,42.7,61.4,977
2021/5/15,台北二,芒果 金煌,88.7,57.2,34.6,59,"1,449"
2021/5/16,台北二,芒果 金煌,125.1,69.9,39.9,74.9,672
2021/5/18,台北二,芒果 金煌,91.8,52.7,33.4,56.7,"1,910"
2021/5/19,台北二,芒果 金煌,79.2,45,30.3,48.9,"1,764"
2021/5/20,台北二,芒果 金煌,76.4,43.4,15.6,44.5,"1,457"
2021/5/21,台北二,芒果 金煌,44.3,30.4,14.5,30,901
2021/5/22,台北二,芒果 金煌,75.8,43.2,18.6,44.8,"1,969"
2021/5/23,台北二,芒果 金煌,71.1,35.5,18.1,39.1,"2,040"
2021/5/25,台北二,芒果 金煌,78.9,48.6,19.6,48.9,"2,390"
2021/5/26,台北二,芒果 金煌,88.5,52,25.2,53.9,"2,432"
2021/5/27,台北二,芒果 金煌,75.8,43,18.7,44.7,"1,927"
2021/5/28,台北二,芒果 金煌,75.4,40.7,20,43.5,"2,236"
2021/5/29,台北二,芒果 金煌,71.5,38.6,21.3,41.7,"2,229"
2021/5/30,台北二,芒果 金煌,64.8,30,18.2,34.6,"2,299"
2021/6/1,台北二,芒果 金煌,67.6,33.3,17.4,37,"4,285"
2021/6/2,台北二,芒果 金煌,58.5,30.4,14.5,32.8,"4,839"
2021/6/4,台北二,芒果 金煌,54.6,30,14.7,31.9,"5,578"
2021/6/5,台北二,芒果 金煌,54.5,31.6,15.6,33,"3,838"
2021/6/6,台北二,芒果 金煌,50.1,29.2,15.4,30.6,"3,742"
2021/6/8,台北二,芒果 金煌,54.6,33.5,14,33.8,"5,678"
2021/6/9,台北二,芒果 金煌,53.8,35.2,17.4,35.4,"3,980"
2021/6/10,台北二,芒果 金煌,59.3,35.4,16,36.3,"5,969"
2021/6/11,台北二,芒果 金煌,51.8,28.8,16.4,30.9,"4,403"
2021/6/12,台北二,芒果 金煌,56.3,37,17.7,37,"5,172"
2021/6/13,台北二,芒果 金煌,47.7,29.6,13.4,30,"7,157"
2021/6/14,台北二,芒果 金煌,46,23.9,14.4,26.4,"7,664"
2021/6/17,台北二,芒果 金煌,40,22.8,10.1,23.7,"6,346"
2021/6/18,台北二,芒果 金煌,38.3,21.2,11.4,22.7,"5,244"
2021/6/19,台北二,芒果 金煌,37.8,25,14.3,25.4,"4,595"
2021/6/20,台北二,芒果 金煌,33.3,22.1,9.4,21.8,"5,837"
2021/6/22,台北二,芒果 金煌,44.6,25.3,13.1,26.7,"6,743"
2021/6/23,台北二,芒果 金煌,47.3,23.3,12.8,26,"7,204"
2021/6/24,台北二,芒果 金煌,40.1,21.3,13.2,23.4,"6,405"
2021/6/25,台北二,芒果 金煌,33.2,20.7,13.5,21.8,"5,395"
2021/6/26,台北二,芒果 金煌,32.4,20.6,11.9,21.2,"2,100"
2021/6/27,台北二,芒果 金煌,32.7,18.7,9.6,19.7,"5,097"
2021/6/29,台北二,芒果 金煌,35.4,21.4,10.5,22.1,"5,826"
2021/6/30,台北二,芒果 金煌,31.4,20.5,12.2,21,"5,876"
2021/7/1,台北二,芒果 金煌,38.3,18.3,10.6,20.7,"2,818"
2021/7/2,台北二,芒果 金煌,47.8,27.2,13.6,28.6,"4,215"
2021/7/3,台北二,芒果 金煌,42.8,27.7,15.9,28.4,"6,117"
2021/7/4,台北二,芒果 金煌,45.5,25.8,12.7,27.1,"5,085"
2021/7/6,台北二,芒果 金煌,42.2,25.2,13.8,26.3,"6,919"
2021/7/7,台北二,芒果 金煌,43.5,26.2,12.4,26.9,"7,911"
2021/7/8,台北二,芒果 金煌,35.7,26.1,16.1,26,"10,106"
2021/7/9,台北二,芒果 金煌,40.2,25.8,16.1,26.8,"11,260"
2021/7/10,台北二,芒果 金煌,38.2,27.1,16,27.1,"11,474"
2021/7/11,台北二,芒果 金煌,41.2,26.6,15.2,27.3,"7,618"
2021/7/13,台北二,芒果 金煌,40.7,30.6,19.1,30.3,"10,407"
2021/7/14,台北二,芒果 金煌,44.7,32.7,19.9,32.6,"8,994"
2021/7/16,台北二,芒果 金煌,38.1,28.9,17.7,28.5,"13,452"
2021/7/17,台北二,芒果 金煌,39.7,30.4,16,29.4,"12,102"
2021/7/18,台北二,芒果 金煌,38.3,26.3,15.9,26.6,"16,068"
2021/7/20,台北二,芒果 金煌,43.8,28.2,14.3,28.5,"14,094"
2021/7/21,台北二,芒果 金煌,43.4,31.4,15.7,30.7,"12,959"
2021/7/22,台北二,芒果 金煌,41.7,27.2,14.8,27.6,"15,559"
2021/7/23,台北二,芒果 金煌,42.3,25.2,12.9,26.2,"16,590"
2021/7/24,台北二,芒果 金煌,37.3,21.6,12,22.8,"14,234"
2021/7/25,台北二,芒果 金煌,36.8,21.8,12.2,22.9,"14,068"
2021/7/27,台北二,芒果 金煌,46.7,30.1,14,30.2,"7,759"
2021/7/28,台北二,芒果 金煌,47.2,23.9,11.6,26.1,"8,241"
2021/7/29,台北二,芒果 金煌,47.7,28,12.5,28.8,"5,506"
2021/7/30,台北二,芒果 金煌,45.8,24.2,11.2,25.9,"8,467"
2021/7/31,台北二,芒果 金煌,49.1,28.7,14.6,30,"7,240"
2021/8/1,台北二,芒果 金煌,50.6,29.4,13,30.3,"5,688"
2021/8/3,台北二,芒果 金煌,52.8,33.5,15.8,33.8,"6,049"
2021/8/4,台北二,芒果 金煌,48.4,28.5,14.8,29.7,"2,007"
2021/8/5,台北二,芒果 金煌,52.2,28.3,15.6,30.5,"4,016"
2021/8/6,台北二,芒果 金煌,53.4,32.2,15.3,33.1,"4,974"
2021/8/7,台北二,芒果 金煌,57,23.9,10.8,27.9,"7,067"
2021/8/8,台北二,芒果 金煌,54.8,29,14.3,31.2,"6,024"
2021/8/10,台北二,芒果 金煌,49.4,26.6,17.4,29.4,"3,055"
2021/8/11,台北二,芒果 金煌,70,32.8,15.1,36.7,"2,903"
2021/8/12,台北二,芒果 金煌,61.1,27.2,14.3,31.4,"4,522"
2021/8/13,台北二,芒果 金煌,44,25.6,16.9,27.5,"3,312"
2021/8/14,台北二,芒果 金煌,47.2,30.2,15.1,30.6,"7,129"
2021/8/15,台北二,芒果 金煌,64.1,33.3,19.6,36.7,"4,402"
2021/8/17,台北二,芒果 金煌,63.5,33.6,15.8,36,"6,070"
2021/8/18,台北二,芒果 金煌,64.7,40.1,16.6,40.3,"6,449"
2021/8/19,台北二,芒果 金煌,54.6,33.2,13,33.4,"3,893"
2021/8/20,台北二,芒果 金煌,60.2,31.1,15.7,33.8,"3,972"
2021/8/21,台北二,芒果 金煌,58.9,37.2,19.8,38,"4,802"
2021/8/22,台北二,芒果 金煌,76.7,42.5,22,45.2,"3,877"
2021/8/25,台北二,芒果 金煌,64.4,44.6,24.9,44.6,"2,205"
2021/8/26,台北二,芒果 金煌,67.1,36.8,24,40.3,"2,352"
2021/8/27,台北二,芒果 金煌,73.3,38.3,24.1,42.5,"3,371"
2021/8/28,台北二,芒果 金煌,75,55.6,33.6,55.1,"2,683"
2021/8/29,台北二,芒果 金煌,63.5,52.1,25.3,49,"2,664"
2021/8/31,台北二,芒果 金煌,69.3,39.4,15.1,40.5,"1,609"
2022/4/1,台北二,芒果 金煌,110,97.6,79.3,96.4,42
2022/4/2,台北二,芒果 金煌,105,89.8,70,88.9,60
2022/4/3,台北二,芒果 金煌,125,120.6,105,118.3,54
2022/4/4,台北二,芒果 金煌,130,116.6,65,109,114
2022/4/7,台北二,芒果 金煌,120,120,110,118,30
2022/4/8,台北二,芒果 金煌,125,117.9,95,114.8,120
2022/4/10,台北二,芒果 金煌,130,124.9,107.9,122.5,84
2022/4/12,台北二,芒果 金煌,128.7,94.4,61,94.6,214
2022/4/13,台北二,芒果 金煌,139,85.7,40.4,87.3,288
2022/4/14,台北二,芒果 金煌,135.2,103.1,55,99.9,429
2022/4/15,台北二,芒果 金煌,134.5,80.6,32.7,81.8,398
2022/4/16,台北二,芒果 金煌,145,103.2,65.6,104,240
2022/4/17,台北二,芒果 金煌,145,121.9,60,114.1,137
2022/4/19,台北二,芒果 金煌,137.6,132.9,88.2,124.9,102
2022/4/20,台北二,芒果 金煌,125.4,88.4,41,86.3,531
2022/4/21,台北二,芒果 金煌,136.3,107.6,48.2,101.4,418
2022/4/22,台北二,芒果 金煌,130,81.2,40,82.7,639
2022/4/23,台北二,芒果 金煌,124.7,79,47.8,81.9,404
2022/4/24,台北二,芒果 金煌,115,76.2,45.1,77.7,98
2022/4/26,台北二,芒果 金煌,135,95.8,44.9,93.4,472
2022/4/27,台北二,芒果 金煌,114.1,78.8,41.2,78.3,"1,053"
2022/4/28,台北二,芒果 金煌,121.3,77.5,37.7,78.3,885
2022/4/29,台北二,芒果 金煌,137.7,87.9,40.2,88.3,569
2022/4/30,台北二,芒果 金煌,117.2,71.7,43.4,75.1,"1,362"
2022/5/1,台北二,芒果 金煌,122.1,71,39.8,75,"1,262"
2022/5/3,台北二,芒果 金煌,128,74,41.9,78.4,"1,083"
2022/5/4,台北二,芒果 金煌,113.8,79.2,38.1,77.9,"1,317"
2022/5/5,台北二,芒果 金煌,83.4,50.4,38.7,54.7,848
2022/5/6,台北二,芒果 金煌,87.6,58.4,32.6,59.1,"1,178"
2022/5/7,台北二,芒果 金煌,103.8,48.9,29.1,55.9,808
2022/5/8,台北二,芒果 金煌,105,47.9,32.9,56.3,698
2022/5/10,台北二,芒果 金煌,89.1,44.4,24.8,49.4,"1,344"
2022/5/11,台北二,芒果 金煌,85.9,42.7,26,48,"1,501"
2022/5/12,台北二,芒果 金煌,68.1,42.5,29.1,44.9,960
2022/5/13,台北二,芒果 金煌,92.7,50.4,24.2,53.6,896
2022/5/14,台北二,芒果 金煌,84.8,57,35.3,58.2,"1,773"
2022/5/15,台北二,芒果 金煌,81.8,56.5,31.1,56.5,"1,563"
2022/5/17,台北二,芒果 金煌,82.3,55.8,29.6,55.8,"1,218"
2022/5/18,台北二,芒果 金煌,83.4,64.1,45.4,64.2,391
2022/5/20,台北二,芒果 金煌,69.2,54,35.6,53.4,"1,700"
2022/5/21,台北二,芒果 金煌,74.6,53.7,33.3,53.8,"1,461"
2022/5/22,台北二,芒果 金煌,67.2,43.1,31.3,45.6,"2,453"
2022/5/24,台北二,芒果 金煌,69.2,39.7,22.8,42.2,"2,809"
2022/5/25,台北二,芒果 金煌,66,37.4,21.6,39.9,"2,214"
2022/5/26,台北二,芒果 金煌,53.6,37.5,24,38,"1,488"
2022/5/27,台北二,芒果 金煌,60.2,42.1,24.7,42.2,"2,676"
2022/5/28,台北二,芒果 金煌,66.8,43.5,24.8,44.4,"4,203"
2022/5/29,台北二,芒果 金煌,86.4,45.1,25.4,49.4,"2,409"
2022/5/31,台北二,芒果 金煌,95.7,44.8,30.2,52,"3,708"
2022/6/1,台北二,芒果 金煌,81.1,50,29,52,"2,498"
2022/6/2,台北二,芒果 金煌,79.1,55.8,30.5,55.4,"3,899"
2022/6/3,台北二,芒果 金煌,84.4,59.9,32.4,59.3,"2,643"
2022/6/4,台北二,芒果 金煌,85.3,63.9,32.2,61.8,"2,680"
2022/6/7,台北二,芒果 金煌,69.2,47.2,29.9,48.1,"4,077"
2022/6/8,台北二,芒果 金煌,58.9,39.3,24.3,40.2,"4,424"
2022/6/9,台北二,芒果 金煌,56.3,43.6,30.1,43.4,"3,924"
2022/6/10,台北二,芒果 金煌,67.1,49.7,26.7,48.6,"2,486"
2022/6/11,台北二,芒果 金煌,72.8,54.7,39.9,55.4,"5,193"
2022/6/12,台北二,芒果 金煌,71.3,50,31.5,50.5,"7,268"
2022/6/14,台北二,芒果 金煌,78.2,58.6,33.6,57.5,"5,082"
2022/6/15,台北二,芒果 金煌,74.8,53.5,33.5,53.8,"3,423"
2022/6/16,台北二,芒果 金煌,68.6,51.4,33.4,51.2,"3,290"
2022/6/17,台北二,芒果 金煌,72.2,52.6,26.2,51.3,"3,987"
2022/6/18,台北二,芒果 金煌,68.1,55.8,37.3,54.6,"5,361"
2022/6/19,台北二,芒果 金煌,68.2,53.2,36.9,53,"5,752"
2022/6/21,台北二,芒果 金煌,67.4,49.7,30.6,49.4,"7,693"
2022/6/22,台北二,芒果 金煌,68,53,36.9,52.7,"4,371"
2022/6/23,台北二,芒果 金煌,66.7,52.1,38.1,52.2,"5,220"
2022/6/24,台北二,芒果 金煌,67.4,56,35.9,54.2,"5,441"
2022/6/25,台北二,芒果 金煌,65.4,51.5,35.2,51,"7,503"
2022/6/26,台北二,芒果 金煌,66.6,53.6,36.3,52.7,"6,672"
2022/6/28,台北二,芒果 金煌,81,61.8,39.4,61.2,"8,337"
2022/6/29,台北二,芒果 金煌,84.6,65.9,42.4,65,"5,637"
2022/6/30,台北二,芒果 金煌,82.6,66.9,43.3,65.3,"2,807"
2022/7/1,台北二,芒果 金煌,95.1,69.1,48,70.1,"4,118"
2022/7/2,台北二,芒果 金煌,99.8,75,48.7,74.7,"3,330"
2022/7/3,台北二,芒果 金煌,102.1,71,47.4,72.5,"4,871"
2022/7/5,台北二,芒果 金煌,99.5,68.4,44.2,69.8,"6,098"
2022/7/6,台北二,芒果 金煌,98,63.8,39.6,65.8,"5,412"
2022/7/7,台北二,芒果 金煌,86.1,61.5,42.5,62.6,"4,810"
2022/7/8,台北二,芒果 金煌,87.4,59.6,38.3,60.9,"5,911"
2022/7/9,台北二,芒果 金煌,90.3,60.2,33.1,60.8,"5,860"
2022/7/10,台北二,芒果 金煌,90.2,65.3,41.2,65.5,"4,974"
2022/7/12,台北二,芒果 金煌,97.3,68.5,43,69.2,"7,635"
2022/7/13,台北二,芒果 金煌,84,62.4,37.6,61.7,"7,367"
2022/7/14,台北二,芒果 金煌,85.8,59.6,31,59.1,"4,267"
2022/7/15,台北二,芒果 金煌,77.9,59.7,35.2,58.4,"4,175"
2022/7/16,台北二,芒果 金煌,78.8,63.8,44.3,62.9,"3,192"
2022/7/17,台北二,芒果 金煌,94.4,64.4,42.8,66.1,"3,431"
2022/7/19,台北二,芒果 金煌,103,68.7,34.6,68.8,"3,855"
2022/7/20,台北二,芒果 金煌,108.9,78.5,48.9,78.7,"2,278"
2022/7/22,台北二,芒果 金煌,93.1,61.6,33.4,62.3,"3,932"
2022/7/23,台北二,芒果 金煌,111.7,63.9,23.5,65.4,"3,051"
2022/7/24,台北二,芒果 金煌,100,66.4,35.5,67,"3,776"
2022/7/26,台北二,芒果 金煌,94.9,76.5,51.4,75.2,"2,784"
2022/7/27,台北二,芒果 金煌,99.7,75.4,42.4,73.7,"3,280"
2022/7/28,台北二,芒果 金煌,111.4,76.3,49.5,78,"3,978"
2022/7/29,台北二,芒果 金煌,112.2,80.5,38.5,78.4,"2,753"
2022/7/30,台北二,芒果 金煌,114.5,66.6,42.7,71.4,"1,452"
2022/7/31,台北二,芒果 金煌,113.2,79.5,44.2,79.2,"1,095"
2022/8/2,台北二,芒果 金煌,93.7,62.6,39.5,64.2,"1,722"
2022/8/3,台北二,芒果 金煌,128.3,92.6,75.5,96.3,426
2022/8/4,台北二,芒果 金煌,121.8,88.9,50.3,87.8,972
2022/8/5,台北二,芒果 金煌,96.5,66.7,33.5,66,"1,392"
2022/8/6,台北二,芒果 金煌,125.5,86.6,52.9,87.6,783
2022/8/7,台北二,芒果 金煌,123.7,84.9,55.6,86.8,876
2022/8/9,台北二,芒果 金煌,125.4,101.1,63.4,98.4,564
2022/8/10,台北二,芒果 金煌,129,91.8,54.2,91.7,732
2022/8/11,台北二,芒果 金煌,136.2,102.7,45.9,98,"1,017"
2022/8/12,台北二,芒果 金煌,89.9,65.7,30.1,63.4,222
2022/8/13,台北二,芒果 金煌,138.3,112.6,85.6,112.3,552
2022/8/18,台北二,芒果 金煌,70,70,70,70,6
2022/8/27,台北二,芒果 金煌,55,52.9,40.9,50.9,66
2023/4/1,台北二,芒果 金煌,113.6,90,85,93.7,282
2023/4/2,台北二,芒果 金煌,122,101.8,76,100.7,372
2023/4/3,台北二,芒果 金煌,120,115.9,115,116.6,96
2023/4/4,台北二,芒果 金煌,133.2,92.6,76.8,97.5,204
2023/4/7,台北二,芒果 金煌,133.2,91.5,73.7,96.3,279
2023/4/8,台北二,芒果 金煌,138.2,109.4,63.5,105.9,184
2023/4/9,台北二,芒果 金煌,145,126.3,69.9,118.8,133
2023/4/11,台北二,芒果 金煌,149.7,81.2,54.1,89.5,454
2023/4/12,台北二,芒果 金煌,156.9,117.1,73.5,116.4,306
2023/4/13,台北二,芒果 金煌,145,100.5,48.6,99,210
2023/4/14,台北二,芒果 金煌,140,118.1,80.1,114.9,179
2023/4/15,台北二,芒果 金煌,140,99.8,79.6,103.8,293
2023/4/16,台北二,芒果 金煌,127.9,73.3,53.6,80.3,492
2023/4/18,台北二,芒果 金煌,143.8,93.8,59.6,97,560
2023/4/19,台北二,芒果 金煌,141.7,95.1,62,97.8,430
2023/4/20,台北二,芒果 金煌,125,68.9,48.4,76,809
2023/4/21,台北二,芒果 金煌,120.7,79.5,54,82.6,"1,075"
2023/4/22,台北二,芒果 金煌,139.5,62.1,46.8,74.5,467
2023/4/23,台北二,芒果 金煌,122.9,79.4,60.1,84.2,569
2023/4/25,台北二,芒果 金煌,122.7,80.2,47.4,82.1,"1,202"
2023/4/26,台北二,芒果 金煌,90.8,52.9,37.3,57.4,234
2023/4/28,台北二,芒果 金煌,115.6,78,53.2,80.6,973
2023/4/29,台北二,芒果 金煌,111.5,81.6,49.5,81.2,714
2023/4/30,台北二,芒果 金煌,105.6,67.8,40.7,69.9,403
2023/5/2,台北二,芒果 金煌,123.6,67.9,38.5,73.2,"1,736"
2023/5/3,台北二,芒果 金煌,105.2,58.4,35.1,63.1,"1,439"
2023/5/4,台北二,芒果 金煌,105.6,60.1,36.6,64.5,992
2023/5/5,台北二,芒果 金煌,94.9,53.7,34,58,467
2023/5/6,台北二,芒果 金煌,67.5,50.7,39.3,51.8,539
2023/5/7,台北二,芒果 金煌,90,68.8,39.9,67.2,636
2023/5/9,台北二,芒果 金煌,109.5,67.6,42.3,70.9,937
2023/5/10,台北二,芒果 金煌,109.2,66.5,45.8,70.9,"1,122"
2023/5/11,台北二,芒果 金煌,111.4,66.4,42.3,70.6,"1,211"
2023/5/12,台北二,芒果 金煌,88.2,69.5,45.4,68.4,930
2023/5/13,台北二,芒果 金煌,79.3,54,31.2,54.5,"1,363"
2023/5/14,台北二,芒果 金煌,99.2,58.2,38.1,62.4,605
2023/5/16,台北二,芒果 金煌,116.5,75.1,49.3,78.2,"1,870"
2023/5/17,台北二,芒果 金煌,98.7,65.3,42,67.3,"2,439"
2023/5/18,台北二,芒果 金煌,95.3,58.8,40.4,62.4,"3,158"
2023/5/19,台北二,芒果 金煌,87,52.7,31.4,55.3,"2,024"
2023/5/20,台北二,芒果 金煌,90.3,53.5,32.7,56.7,"1,960"
2023/5/21,台北二,芒果 金煌,90.5,49.9,32.5,54.5,802
2023/5/23,台北二,芒果 金煌,96.1,54,35.3,58.7,"2,673"
2023/5/24,台北二,芒果 金煌,79.5,56.7,35.6,57,"2,550"
2023/5/26,台北二,芒果 金煌,81.2,53.4,30.9,54.5,"3,084"
2023/5/27,台北二,芒果 金煌,69,46.4,27.3,47.1,"3,162"
2023/5/28,台北二,芒果 金煌,74.4,47,29.9,49,"2,302"
2023/5/30,台北二,芒果 金煌,67,42.6,27.4,44.4,"4,391"
2023/5/31,台北二,芒果 金煌,44.3,33.4,20.8,33,"4,431"
2023/6/1,台北二,芒果 金煌,50.7,33.1,20.6,34.1,"6,005"
2023/6/2,台北二,芒果 金煌,46.3,29,17.2,30.1,"2,568"
2023/6/3,台北二,芒果 金煌,46.1,30.4,21.4,31.8,"3,484"
2023/6/4,台北二,芒果 金煌,44.2,29.8,18.9,30.5,"2,689"
2023/6/6,台北二,芒果 金煌,49.5,29.8,18.4,31.5,"2,922"
2023/6/7,台北二,芒果 金煌,40.4,24.3,13.8,25.4,"3,048"
2023/6/8,台北二,芒果 金煌,45,28.3,14.4,28.8,"3,782"
2023/6/9,台北二,芒果 金煌,43.6,30.1,18.9,30.6,"3,159"
2023/6/10,台北二,芒果 金煌,47.7,26.3,12.4,27.8,"2,746"
2023/6/11,台北二,芒果 金煌,46.1,31.5,17.3,31.6,"4,649"
2023/6/13,台北二,芒果 金煌,44.3,33.6,21.3,33.3,"5,386"
2023/6/14,台北二,芒果 金煌,42.9,29.6,17.8,29.9,"6,695"
2023/6/15,台北二,芒果 金煌,43.7,31.1,19.9,31.4,"5,866"
2023/6/16,台北二,芒果 金煌,41.6,27.6,14.7,27.8,"7,247"
2023/6/17,台北二,芒果 金煌,41.2,26.7,16.4,27.6,"5,707"
2023/6/18,台北二,芒果 金煌,38.7,27.2,16.6,27.4,"5,818"
2023/6/20,台北二,芒果 金煌,41.8,26.3,13.8,26.9,"7,161"
2023/6/21,台北二,芒果 金煌,38.1,28,18.2,28.1,"6,717"
2023/6/22,台北二,芒果 金煌,39.7,27.4,14.4,27.3,"4,636"
2023/6/24,台北二,芒果 金煌,37.3,28.6,14.3,27.5,"4,243"
2023/6/25,台北二,芒果 金煌,39,26.2,13,26.2,"4,568"
2023/6/28,台北二,芒果 金煌,35.4,21.5,11.7,22.3,"7,368"
2023/6/29,台北二,芒果 金煌,32.9,21.1,11,21.5,"7,946"
2023/6/30,台北二,芒果 金煌,36.4,24.1,14.8,24.7,"6,673"
2023/7/1,台北二,芒果 金煌,39.4,26.4,14.9,26.7,"9,164"
2023/7/2,台北二,芒果 金煌,42.2,29.8,20.1,30.4,"5,329"
2023/7/4,台北二,芒果 金煌,37.6,22.8,12.3,23.7,"9,127"
2023/7/5,台北二,芒果 金煌,31.4,20.8,11.7,21.1,"8,076"
2023/7/6,台北二,芒果 金煌,32.6,20.4,12.3,21.2,"10,050"
2023/7/7,台北二,芒果 金煌,39.9,19.1,9.9,21.4,"10,743"
2023/7/8,台北二,芒果 金煌,26.5,18.5,12.2,18.8,"9,798"
2023/7/9,台北二,芒果 金煌,26.6,19.1,11.7,19.1,"7,191"
2023/7/11,台北二,芒果 金煌,25.4,19.5,13.1,19.4,"8,473"
2023/7/12,台北二,芒果 金煌,25.8,19,11.8,18.9,"6,999"
2023/7/13,台北二,芒果 金煌,30.5,22.4,14.4,22.4,"5,970"
2023/7/14,台北二,芒果 金煌,30.1,25.7,14.7,24.4,"5,286"
2023/7/15,台北二,芒果 金煌,38.4,26.6,13,26.2,"5,821"
2023/7/16,台北二,芒果 金煌,40.4,31,18.6,30.4,"8,070"
2023/7/18,台北二,芒果 金煌,36.8,25.6,15.5,25.8,"11,531"
2023/7/19,台北二,芒果 金煌,38.8,26.8,17.2,27.3,"9,446"
2023/7/21,台北二,芒果 金煌,34,23.8,14.2,23.9,"11,186"
2023/7/22,台北二,芒果 金煌,37.3,25,14.3,25.3,"9,639"
2023/7/23,台北二,芒果 金煌,37,25.2,13.1,25.2,"9,261"
2023/7/25,台北二,芒果 金煌,37.4,23.9,14.9,24.8,"11,539"
2023/7/26,台北二,芒果 金煌,37.4,23.7,12,24.1,"8,623"
2023/7/27,台北二,芒果 金煌,33.4,21,13,21.9,"6,482"
2023/7/28,台北二,芒果 金煌,40,27.2,17.7,27.9,"5,615"
2023/7/29,台北二,芒果 金煌,46.4,31.3,20.6,32.2,"4,026"
2023/7/30,台北二,芒果 金煌,48.2,35.4,22,35.3,"5,797"
2023/8/1,台北二,芒果 金煌,54.2,31.2,16.6,32.9,"7,032"
2023/8/2,台北二,芒果 金煌,47.8,28.5,13.8,29.4,"7,067"
2023/8/3,台北二,芒果 金煌,42.9,25.8,14.6,27,"7,327"
2023/8/4,台北二,芒果 金煌,42.6,29.2,16.2,29.3,"6,373"
2023/8/5,台北二,芒果 金煌,44.8,26.1,15.4,27.7,"9,580"
2023/8/6,台北二,芒果 金煌,52.7,34.5,16,34.4,"3,583"
2023/8/8,台北二,芒果 金煌,50.6,35.7,17.9,35.1,"2,109"
2023/8/9,台北二,芒果 金煌,50,34.1,18.1,34.1,"2,972"
2023/8/10,台北二,芒果 金煌,52.4,33,16.9,33.7,"5,485"
2023/8/11,台北二,芒果 金煌,52.9,29.6,11.6,30.6,"5,133"
2023/8/12,台北二,芒果 金煌,48.3,30.8,17.6,31.7,"2,893"
2023/8/13,台北二,芒果 金煌,55.8,33.5,11.6,33.6,"3,414"
2023/8/15,台北二,芒果 金煌,60.3,39.6,19.1,39.6,"4,643"
2023/8/16,台北二,芒果 金煌,60.6,35.5,16.9,36.8,"4,823"
2023/8/17,台北二,芒果 金煌,57.2,33.9,12.3,34.2,"3,541"
2023/8/18,台北二,芒果 金煌,62.3,39.6,21.4,40.5,"2,001"
2023/8/19,台北二,芒果 金煌,58.6,28.4,15.8,31.9,"5,413"
2023/8/20,台北二,芒果 金煌,58.8,31,13.1,33,"3,573"
2023/8/22,台北二,芒果 金煌,50.5,27.9,10.8,29,"3,998"
2023/8/23,台北二,芒果 金煌,55.6,28,12.9,30.5,"1,272"
2023/8/24,台北二,芒果 金煌,48.4,30.6,13.6,30.8,"2,219"
2023/8/25,台北二,芒果 金煌,53.9,33.3,15.5,33.8,"3,405"
2023/8/26,台北二,芒果 金煌,63.8,38.6,13.6,38.6,"2,610"
2023/8/27,台北二,芒果 金煌,72.6,51.2,25.4,50.4,"1,275"
2023/8/29,台北二,芒果 金煌,72.7,39.1,19.7,41.9,"3,885"
2023/8/30,台北二,芒果 金煌,68.3,43.4,18,43.3,"1,059"
2021/4/1,台北一,芒果 金煌,105,105,87.4,101.5,102
2021/4/2,台北一,芒果 金煌,105,105,47.9,93.6,176
2021/4/3,台北一,芒果 金煌,95,87.3,76.6,86.7,312
2021/4/6,台北一,芒果 金煌,95,81.3,60,79.8,150
2021/4/7,台北一,芒果 金煌,92.7,63,55,67.3,79
2021/4/9,台北一,芒果 金煌,110,98.3,90,99,60
2021/4/10,台北一,芒果 金煌,104.3,101,76.3,96.7,227
2021/4/11,台北一,芒果 金煌,115,107.3,66.9,100.8,404
2021/4/13,台北一,芒果 金煌,103.5,84,44.8,80,433
2021/4/14,台北一,芒果 金煌,106.4,93.4,79.4,93.2,186
2021/4/15,台北一,芒果 金煌,95,85.9,73.5,85.2,138
2021/4/16,台北一,芒果 金煌,92.3,74.2,50.1,73,288
2021/4/17,台北一,芒果 金煌,100,73.5,41.6,72.4,467
2021/4/18,台北一,芒果 金煌,88.7,77.7,56.4,75.6,323
2021/4/20,台北一,芒果 金煌,87.2,68.7,36.6,66,201
2021/4/21,台北一,芒果 金煌,71.9,64.1,55,63.8,78
2021/4/22,台北一,芒果 金煌,91.9,76.3,59.9,76.2,234
